1906,1,1,20.202
1906,1,2,15.292
1906,1,3,12.018
1906,1,4,10.194
1906,1,5,9.5865
1906,1,6,8.9786
1906,1,7,8.3707
1906,1,8,9.5865
1906,1,9,9.5865
1906,1,10,8.9786
1906,1,11,10.194
1906,1,12,13.982
1906,1,13,28.853
1906,1,14,22.306
1906,1,15,18.051
1906,1,16,23.616
1906,1,17,28.853
1906,1,18,27.544
1906,1,19,22.306
1906,1,20,16.648
1906,1,21,13.328
1906,1,22,15.292
1906,1,23,31.472
1906,1,24,43.958
1906,1,25,28.198
1906,1,26,19.454
1906,1,27,14.637
1906,1,28,11.41
1906,1,29,9.5865
1906,1,30,7.8095
1906,1,31,7.8095
1906,2,1,7.2483
1906,2,2,6.6872
1906,2,3,6.1728
1906,2,4,5.6584
1906,2,5,5.144
1906,2,6,4.6389
1906,2,7,4.1479
1906,2,8,3.6569
1906,2,9,3.6569
1906,2,10,3.1799
1906,2,11,3.1799
1906,2,12,2.7357
1906,2,13,2.7357
1906,2,14,2.3288
1906,2,15,2.3288
1906,2,16,3.6569
1906,2,17,8.9786
1906,2,18,7.8095
1906,2,19,30.49
1906,2,20,40.637
1906,2,21,42.602
1906,2,22,36.055
1906,2,23,28.853
1906,2,24,32.781
1906,2,25,34.745
1906,2,26,32.781
1906,2,27,32.781
1906,2,28,21.698
1906,3,1,13.982
1906,3,2,10.194
1906,3,3,8.3707
1906,3,4,9.5865
1906,3,5,9.5865
1906,3,6,9.5865
1906,3,7,8.3707
1906,3,8,7.8095
1906,3,9,7.2483
1906,3,10,6.6872
1906,3,11,6.1728
1906,3,12,5.144
1906,3,13,5.144
1906,3,14,4.6389
1906,3,15,4.1479
1906,3,16,3.6569
1906,3,17,3.6569
1906,3,18,3.6569
1906,3,19,3.6569
1906,3,20,4.1479
1906,3,21,5.144
1906,3,22,5.144
1906,3,23,6.1728
1906,3,24,6.6872
1906,3,25,6.1728
1906,3,26,5.6584
1906,3,27,5.6584
1906,3,28,5.144
1906,3,29,4.6389
1906,3,30,5.144
1906,3,31,6.1728
1906,4,1,6.1728
1906,4,2,5.6584
1906,4,3,5.144
1906,4,4,4.6389
1906,4,5,4.3958
1906,4,6,4.1479
1906,4,7,3.6569
1906,4,8,3.4184
1906,4,9,5.6584
1906,4,10,4.6389
1906,4,11,4.1479
1906,4,12,3.9001
1906,4,13,3.6569
1906,4,14,3.4184
1906,4,15,3.1799
1906,4,16,3.1799
1906,4,17,2.9555
1906,4,18,2.7357
1906,4,19,2.7357
1906,4,20,2.5346
1906,4,21,2.3288
1906,4,22,2.3288
1906,4,23,2.3288
1906,4,24,6.4534
1906,4,25,5.4246
1906,4,26,5.6584
1906,4,27,5.6584
1906,4,28,5.6584
1906,4,29,5.144
1906,4,30,4.6389
1906,5,1,4.1479
1906,5,2,3.9001
1906,5,3,3.6569
1906,5,4,3.4184
1906,5,5,3.1799
1906,5,6,2.9555
1906,5,7,2.7357
1906,5,8,2.7357
1906,5,9,2.5346
1906,5,10,2.5346
1906,5,11,2.3288
1906,5,12,2.3288
1906,5,13,2.3288
1906,5,14,4.6389
1906,5,15,6.6872
1906,5,16,8.0901
1906,5,17,6.6872
1906,5,18,6.1728
1906,5,19,5.6584
1906,5,20,5.6584
1906,5,21,6.1728
1906,5,22,5.6584
1906,5,23,5.144
1906,5,24,4.6389
1906,5,25,4.9102
1906,5,26,6.1728
1906,5,27,5.8922
1906,5,28,5.6584
1906,5,29,5.144
1906,5,30,4.9102
1906,5,31,4.6389
1906,6,1,4.1479
1906,6,2,3.9001
1906,6,3,4.1479
1906,6,4,6.1728
1906,6,5,7.8095
1906,6,6,8.3707
1906,6,7,8.0901
1906,6,8,7.8095
1906,6,9,7.5289
1906,6,10,7.8095
1906,6,11,7.8095
1906,6,12,8.3707
1906,6,13,12.346
1906,6,14,10.802
1906,6,15,10.475
1906,6,16,17.349
1906,6,17,13.655
1906,6,18,10.802
1906,6,19,8.9786
1906,6,20,7.8095
1906,6,21,6.6872
1906,6,22,5.8922
1906,6,23,5.144
1906,6,24,4.6389
1906,6,25,4.3958
1906,6,26,4.1479
1906,6,27,3.6569
1906,6,28,3.6569
1906,6,29,5.6584
1906,6,30,6.6872
1906,7,1,5.144
1906,7,2,4.6389
1906,7,3,3.9001
1906,7,4,3.6569
1906,7,5,3.4184
1906,7,6,2.9555
1906,7,7,2.7357
1906,7,8,2.5346
1906,7,9,2.3288
1906,7,10,2.3288
1906,7,11,2.1418
1906,7,12,1.95
1906,7,13,1.95
1906,7,14,1.95
1906,7,15,1.791
1906,7,16,1.791
1906,7,17,1.632
1906,7,18,1.632
1906,7,19,1.632
1906,7,20,1.632
1906,7,21,1.4918
1906,7,22,1.4918
1906,7,23,1.4918
1906,7,24,1.4918
1906,7,25,1.3515
1906,7,26,1.3515
1906,7,27,1.3515
1906,7,28,1.3515
1906,7,29,1.3515
1906,7,30,1.2346
1906,7,31,1.2346
1906,8,1,1.2346
1906,8,2,1.1083
1906,8,3,1.1083
1906,8,4,1.1083
1906,8,5,1.1083
1906,8,6,1.1083
1906,8,7,1.0007
1906,8,8,1.0007
1906,8,9,1.0007
1906,8,10,1.0007
1906,8,11,0.88851
1906,8,12,0.88851
1906,8,13,0.88851
1906,8,14,0.88851
1906,8,15,0.88851
1906,8,16,0.88851
1906,8,17,0.79498
1906,8,18,0.79498
1906,8,19,0.79498
1906,8,20,0.79498
1906,8,21,0.79498
1906,8,22,0.79498
1906,8,23,0.70145
1906,8,24,0.70145
1906,8,25,0.70145
1906,8,26,0.70145
1906,8,27,0.70145
1906,8,28,0.70145
1906,8,29,0.70145
1906,8,30,0.70145
1906,8,31,0.61728
1906,9,1,0.61728
1906,9,2,0.61728
1906,9,3,0.61728
1906,9,4,0.61728
1906,9,5,0.61728
1906,9,6,0.61728
1906,9,7,0.61728
1906,9,8,0.79498
1906,9,9,0.79498
1906,9,10,0.70145
1906,9,11,0.70145
1906,9,12,0.79498
1906,9,13,2.7357
1906,9,14,4.6389
1906,9,15,4.3958
1906,9,16,2.3288
1906,9,17,1.791
1906,9,18,1.4918
1906,9,19,1.2346
1906,9,20,1.2346
1906,9,21,1.1083
1906,9,22,1.1083
1906,9,23,1.95
1906,9,24,2.7357
1906,9,25,2.7357
1906,9,26,2.3288
1906,9,27,2.3288
1906,9,28,1.95
1906,9,29,1.95
1906,9,30,1.95
1906,10,1,1.95
1906,10,2,2.3288
1906,10,3,3.6569
1906,10,4,3.1799
1906,10,5,2.7357
1906,10,6,2.7357
1906,10,7,2.3288
1906,10,8,2.3288
1906,10,9,2.1418
1906,10,10,2.7357
1906,10,11,4.6389
1906,10,12,4.1479
1906,10,13,3.9001
1906,10,14,3.9001
1906,10,15,8.0901
1906,10,16,16.648
1906,10,17,15.946
1906,10,18,13.982
1906,10,19,10.802
1906,10,20,8.3707
1906,10,21,7.8095
1906,10,22,6.6872
1906,10,23,5.8922
1906,10,24,5.144
1906,10,25,7.2483
1906,10,26,12.018
1906,10,27,10.194
1906,10,28,8.3707
1906,10,29,7.5289
1906,10,30,6.6872
1906,10,31,5.6584
1906,11,1,4.6389
1906,11,2,4.6389
1906,11,3,5.6584
1906,11,4,10.194
1906,11,5,12.673
1906,11,6,14.637
1906,11,7,6.1728
1906,11,8,7.3886
1906,11,9,37.364
1906,11,10,5.0505
1906,11,11,32.127
1906,11,12,36.709
1906,11,13,46.436
1906,11,14,8.0433
1906,11,15,10.148
1906,11,16,5.6116
1906,11,17,5.4713
1906,11,18,40.637
1906,11,19,26.889
1906,11,20,19.454
1906,11,21,17.349
1906,11,22,14.637
1906,11,23,13.328
1906,11,24,11.41
1906,11,25,9.5865
1906,11,26,8.3707
