1950,1,1,0.36413
1950,1,2,0.34245
1950,1,3,0.31644
1950,1,4,0.30344
1950,1,5,0.27743
1950,1,6,0.30344
1950,1,7,0.34245
1950,1,8,0.35546
1950,1,9,0.34245
1950,1,10,0.34245
1950,1,11,0.33378
1950,1,12,0.32511
1950,1,13,0.32511
1950,1,14,0.30344
1950,1,15,0.29477
1950,1,16,0.29477
1950,1,17,0.32078
1950,1,18,0.32511
1950,1,19,0.34245
1950,1,20,0.42915
1950,1,21,0.53752
1950,1,22,0.56787
1950,1,23,0.48984
1950,1,24,0.42915
1950,1,25,0.40314
1950,1,26,0.40314
1950,1,27,0.41181
1950,1,28,0.40314
1950,1,29,0.39447
1950,1,30,0.39447
1950,1,31,0.39447
1950,2,1,0.39447
1950,2,2,0.39447
1950,2,3,0.39447
1950,2,4,0.39447
1950,2,5,0.42048
1950,2,6,0.42048
1950,2,7,0.41181
1950,2,8,0.40314
1950,2,9,0.39014
1950,2,10,0.39014
1950,2,11,0.39014
1950,2,12,0.39014
1950,2,13,0.39014
1950,2,14,0.36413
1950,2,15,0.35546
1950,2,16,0.36413
1950,2,17,0.35546
1950,2,18,0.34245
1950,2,19,0.34679
1950,2,20,0.34679
1950,2,21,0.34245
1950,2,22,0.34679
1950,2,23,0.34245
1950,2,24,0.3728
1950,2,25,0.45516
1950,2,26,0.44649
1950,2,27,0.46383
1950,2,28,0.43782
1950,3,1,0.42048
1950,3,2,0.42915
1950,3,3,0.42048
1950,3,4,0.42915
1950,3,5,0.46383
1950,3,6,0.4725
1950,3,7,0.43782
1950,3,8,0.43782
1950,3,9,0.43782
1950,3,10,0.43782
1950,3,11,0.42048
1950,3,12,0.3858
1950,3,13,0.44649
1950,3,14,0.41181
1950,3,15,0.40314
1950,3,16,0.40314
1950,3,17,0.45516
1950,3,18,0.42915
1950,3,19,0.42048
1950,3,20,0.40314
1950,3,21,0.41181
1950,3,22,0.42048
1950,3,23,0.40314
1950,3,24,0.41181
1950,3,25,0.40314
1950,3,26,0.3858
1950,3,27,0.39447
1950,3,28,0.3858
1950,3,29,0.3728
1950,3,30,0.3858
1950,3,31,0.39447
1950,4,1,0.46383
1950,4,2,0.55053
1950,4,3,0.50284
1950,4,4,0.48117
1950,4,5,0.50284
1950,4,6,0.52885
1950,4,7,0.53752
1950,4,8,0.53752
1950,4,9,0.53752
1950,4,10,0.53752
1950,4,11,0.5592
1950,4,12,0.61989
1950,4,13,0.71525
1950,4,14,0.79761
1950,4,15,0.76294
1950,4,16,0.81062
1950,4,17,0.94933
1950,4,18,1.0187
1950,4,19,1.0447
1950,4,20,1.1617
1950,4,21,1.4478
1950,4,22,1.6516
1950,4,23,1.5475
1950,4,24,1.4305
1950,4,25,1.3958
1950,4,26,1.3828
1950,4,27,1.4305
1950,4,28,1.3481
1950,4,29,1.2875
1950,4,30,1.2528
1950,5,1,1.3308
1950,5,2,1.3178
1950,5,3,1.2701
1950,5,4,1.2398
1950,5,5,1.2094
1950,5,6,1.1487
1950,5,7,1.1314
1950,5,8,1.1617
1950,5,9,1.1791
1950,5,10,1.2094
1950,5,11,1.3828
1950,5,12,1.9073
1950,5,13,2.6833
1950,5,14,3.5893
1950,5,15,4.3782
1950,5,16,4.9417
1950,5,17,5.6353
1950,5,18,5.2452
1950,5,19,4.3782
1950,5,20,4.0574
1950,5,21,4.855
1950,5,22,6.7624
1950,5,23,8.3663
1950,5,24,8.1062
1950,5,25,7.3693
1950,5,26,7.9328
1950,5,27,8.6697
1950,5,28,8.8431
1950,5,29,8.5397
1950,5,30,8.5397
1950,5,31,8.7564
1950,6,1,9.5367
1950,6,2,9.9702
1950,6,3,9.58
1950,6,4,10.187
1950,6,5,11.141
1950,6,6,11.444
1950,6,7,10.36
1950,6,8,8.0195
1950,6,9,7.2392
1950,6,10,7.456
1950,6,11,8.2362
1950,6,12,8.6697
1950,6,13,7.8894
1950,6,14,8.0628
1950,6,15,8.6697
1950,6,16,9.32
1950,6,17,9.45
1950,6,18,9.58
1950,6,19,10.187
1950,6,20,10.837
1950,6,21,12.094
1950,6,22,11.834
1950,6,23,10.014
1950,6,24,8.8865
1950,6,25,7.586
1950,6,26,7.1959
1950,6,27,7.586
1950,6,28,8.1929
1950,6,29,8.7998
1950,6,30,9.0599
1950,7,1,9.1899
1950,7,2,8.4963
1950,7,3,7.6727
1950,7,4,6.9358
1950,7,5,6.4156
1950,7,6,5.9388
1950,7,7,5.3752
1950,7,8,4.8117
1950,7,9,4.3349
1950,7,10,4.0834
1950,7,11,3.6933
1950,7,12,3.2902
1950,7,13,2.9781
1950,7,14,2.7743
1950,7,15,2.5749
1950,7,16,2.4058
1950,7,17,2.2368
1950,7,18,2.0807
1950,7,19,2.02
1950,7,20,1.8683
1950,7,21,1.76
1950,7,22,1.6689
1950,7,23,1.5822
1950,7,24,1.4955
1950,7,25,1.4132
1950,7,26,1.3308
1950,7,27,1.2701
1950,7,28,1.2094
1950,7,29,1.1791
1950,7,30,1.1487
1950,7,31,1.1054
1950,8,1,1.0317
1950,8,2,0.96234
1950,8,3,0.92333
1950,8,4,0.94933
1950,8,5,1.0881
1950,8,6,1.1921
1950,8,7,1.0057
1950,8,8,0.91032
1950,8,9,0.8583
1950,8,10,0.87131
1950,8,11,0.81062
1950,8,12,0.77161
1950,8,13,0.74993
1950,8,14,0.72826
1950,8,15,0.70658
1950,8,16,0.6719
1950,8,17,0.64156
1950,8,18,0.61989
1950,8,19,0.61122
1950,8,20,0.59821
1950,8,21,0.56787
1950,8,22,0.5592
1950,8,23,0.53752
1950,8,24,0.52885
1950,8,25,0.52885
1950,8,26,0.52018
1950,8,27,0.51151
1950,8,28,0.50284
1950,8,29,0.48117
1950,8,30,0.4725
1950,8,31,0.44649
1950,9,1,0.43782
1950,9,2,0.42915
1950,9,3,0.42915
1950,9,4,0.42048
1950,9,5,0.40314
1950,9,6,0.40314
1950,9,7,0.40314
1950,9,8,0.42915
1950,9,9,0.53752
1950,9,10,0.51151
1950,9,11,0.46383
1950,9,12,0.43782
1950,9,13,0.43782
1950,9,14,0.44649
1950,9,15,0.43782
1950,9,16,0.45516
1950,9,17,0.52018
1950,9,18,0.52885
1950,9,19,0.52018
1950,9,20,0.50284
1950,9,21,0.45516
1950,9,22,0.43782
1950,9,23,0.42915
1950,9,24,0.42048
1950,9,25,0.41181
1950,9,26,0.56787
1950,9,27,0.68491
1950,9,28,0.53752
1950,9,29,0.50284
1950,9,30,0.48117
1950,10,1,0.46383
1950,10,2,0.45516
1950,10,3,0.46383
1950,10,4,0.48117
