1986,1,1,0.57375
1986,1,2,0.6075
1986,1,3,0.675
1986,1,4,0.73406
1986,1,5,0.77625
1986,1,6,0.7425
1986,1,7,0.68344
1986,1,8,0.61594
1986,1,9,0.54844
1986,1,10,0.48938
1986,1,11,0.45563
1986,1,12,0.43031
1986,1,13,0.405
1986,1,14,0.38813
1986,1,15,0.37125
1986,1,16,0.35437
1986,1,17,0.3375
1986,1,18,0.42187
1986,1,19,0.84375
1986,1,20,6.2522
1986,1,21,4.2778
1986,1,22,6.2691
1986,1,23,8.5219
1986,1,24,5.2903
1986,1,25,3.6366
1986,1,26,3.6028
1986,1,27,3.4256
1986,1,28,2.4047
1986,1,29,2.2612
1986,1,30,1.7634
1986,1,31,1.5103
1986,2,1,1.3416
1986,2,2,3.5353
1986,2,3,6.885
1986,2,4,18.309
1986,2,5,9.2812
1986,2,6,5.9484
1986,2,7,4.8094
1986,2,8,3.8897
1986,2,9,3.0291
1986,2,10,2.43
1986,2,11,2.2022
1986,2,12,1.7044
1986,2,13,1.3838
1986,2,14,1.2656
1986,2,15,1.35
1986,2,16,1.5356
1986,2,17,13.416
1986,2,18,23.625
1986,2,19,10.294
1986,2,20,6.4716
1986,2,21,4.9781
1986,2,22,5.4506
1986,2,23,5.9484
1986,2,24,5.0203
1986,2,25,4.3116
1986,2,26,3.4594
1986,2,27,3.1303
1986,2,28,2.8097
1986,3,1,2.5734
1986,3,2,2.4553
1986,3,3,2.3709
1986,3,4,2.3709
1986,3,5,2.3709
1986,3,6,2.4553
1986,3,7,2.6916
1986,3,8,2.4553
1986,3,9,2.4553
1986,3,10,5.4084
1986,3,11,11.222
1986,3,12,6.7922
1986,3,13,4.5141
1986,3,14,4.3959
1986,3,15,16.284
1986,3,16,8.0494
1986,3,17,4.7419
1986,3,18,3.3919
1986,3,19,2.0756
1986,3,20,1.62
1986,3,21,1.2825
1986,3,22,1.0294
1986,3,23,0.92812
1986,3,24,0.84375
1986,3,25,0.72562
1986,3,26,0.66656
1986,3,27,0.70031
1986,3,28,0.66656
1986,3,29,0.59063
1986,3,30,0.54844
1986,3,31,0.52312
1986,4,1,0.49781
1986,4,2,0.4725
1986,4,3,0.44719
1986,4,4,0.42187
1986,4,5,0.405
1986,4,6,0.49781
1986,4,7,4.7756
1986,4,8,3.4594
1986,4,9,2.5481
1986,4,10,2.43
1986,4,11,2.4131
1986,4,12,2.3794
1986,4,13,2.1516
1986,4,14,1.7128
1986,4,15,1.5103
1986,4,16,1.6031
1986,4,17,1.8478
1986,4,18,2.6072
1986,4,19,2.7506
1986,4,20,2.3119
1986,4,21,2.3456
1986,4,22,5.0203
1986,4,23,7.0706
1986,4,24,5.0203
1986,4,25,3.6703
1986,4,26,3.0291
1986,4,27,2.3119
1986,4,28,1.9153
1986,4,29,1.7887
1986,4,30,1.4091
1986,5,1,1.2234
1986,5,2,1.0716
1986,5,3,0.84375
1986,5,4,0.70875
1986,5,5,0.64125
1986,5,6,0.59063
1986,5,7,0.54844
1986,5,8,0.6075
1986,5,9,0.52312
1986,5,10,0.42187
1986,5,11,0.35437
1986,5,12,0.31219
1986,5,13,0.30375
1986,5,14,0.3375
1986,5,15,0.29531
1986,5,16,0.23625
1986,5,17,0.19406
1986,5,18,0.48938
1986,5,19,0.34594
1986,5,20,1.2234
1986,5,21,1.2656
1986,5,22,0.99562
1986,5,23,0.81
1986,5,24,0.64125
1986,5,25,0.51469
1986,5,26,0.41344
1986,5,27,0.37125
1986,5,28,0.35437
1986,5,29,0.30375
1986,5,30,0.23625
1986,5,31,0.2025
1986,6,1,0.17719
1986,6,2,0.14344
1986,6,3,0.12656
1986,6,4,0.11813
1986,6,5,0.10969
1986,6,6,0.11813
1986,6,7,0.17719
1986,6,8,0.16875
1986,6,9,0.2025
1986,6,10,0.18563
1986,6,11,0.11813
1986,6,12,0.10969
1986,6,13,0.10969
1986,6,14,0.092813
1986,6,15,0.078469
1986,6,16,0.066656
1986,6,17,0.055687
1986,6,18,0.045563
1986,6,19,0.037125
1986,6,20,0.048938
1986,6,21,0.063281
1986,6,22,0.084375
1986,6,23,0.07425
1986,6,24,0.07425
1986,6,25,0.21094
1986,6,26,0.14344
1986,6,27,0.092813
1986,6,28,2.3456
1986,6,29,3.8897
1986,6,30,1.3838
1986,7,1,1.8647
1986,7,2,15.609
1986,7,3,20.334
1986,7,4,5.3325
1986,7,5,2.8434
1986,7,6,1.9912
1986,7,7,1.3416
1986,7,8,1.0547
1986,7,9,0.84375
1986,7,10,3.7125
1986,7,11,2.6578
1986,7,12,2.4553
1986,7,13,1.9153
1986,7,14,1.4934
1986,7,15,1.2825
1986,7,16,1.0884
1986,7,17,0.91125
1986,7,18,0.72562
1986,7,19,0.59063
1986,7,20,0.46406
1986,7,21,1.7887
1986,7,22,1.9997
1986,7,23,1.2488
1986,7,24,0.92812
1986,7,25,0.66656
1986,7,26,0.51469
1986,7,27,0.70875
1986,7,28,0.68344
1986,7,29,0.52312
1986,7,30,0.38813
1986,7,31,0.29531
1986,8,1,0.21094
1986,8,2,0.17719
1986,8,3,0.16031
1986,8,4,0.14344
1986,8,5,0.17719
1986,8,6,0.092813
1986,8,7,0.07425
1986,8,8,0.10969
1986,8,9,0.44719
1986,8,10,0.4725
1986,8,11,0.37969
1986,8,12,0.3375
1986,8,13,0.27844
1986,8,14,0.21094
