1950,1,1,0.35377
1950,1,2,0.31985
1950,1,3,0.97731
1950,1,4,2.3746
1950,1,5,5.6054
1950,1,6,7.8669
1950,1,7,10.791
1950,1,8,11.566
1950,1,9,10.435
1950,1,10,8.4969
1950,1,11,6.8654
1950,1,12,5.0723
1950,1,13,4.2323
1950,1,14,3.6831
1950,1,15,3.3438
1950,1,16,3.8446
1950,1,17,3.8446
1950,1,18,3.57
1950,1,19,2.52
1950,1,20,1.6154
1950,1,21,1.1825
1950,1,22,1.0048
1950,1,23,0.93369
1950,1,24,1.0758
1950,1,25,2.7462
1950,1,26,4.0385
1950,1,27,5.8477
1950,1,28,5.5892
1950,1,29,4.8138
1950,1,30,5.7831
1950,1,31,6.7846
1950,2,1,8.1092
1950,2,2,8.3677
1950,2,3,7.6408
1950,2,4,6.2192
1950,2,5,3.9092
1950,2,6,2.0354
1950,2,7,1.6154
1950,2,8,1.5443
1950,2,9,5.9285
1950,2,10,6.7038
1950,2,11,6.4615
1950,2,12,5.7185
1950,2,13,3.7477
1950,2,14,2.4231
1950,2,15,2.7138
1950,2,16,3.0692
1950,2,17,2.6654
1950,2,18,1.89
1950,2,19,1.4668
1950,2,20,1.2891
1950,2,21,1.1114
1950,2,22,1.2535
1950,2,23,2.4715
1950,2,24,3.1662
1950,2,25,3.0046
1950,2,26,2.0354
1950,2,27,1.3602
1950,2,28,1.1469
1950,3,1,1.1825
1950,3,2,1.1114
1950,3,3,0.96923
1950,3,4,0.77377
1950,3,5,0.70269
1950,3,6,0.70269
1950,3,7,0.66715
1950,3,8,0.64938
1950,3,9,0.64938
1950,3,10,0.64938
1950,3,11,0.64938
1950,3,12,1.1469
1950,3,13,2.0354
1950,3,14,2.4715
1950,3,15,2.2777
1950,3,16,1.6638
1950,3,17,1.3246
1950,3,18,1.218
1950,3,19,1.1469
1950,3,20,1.218
1950,3,21,2.3262
1950,3,22,3.3438
1950,3,23,3.9092
1950,3,24,3.7477
1950,3,25,2.8431
1950,3,26,1.89
1950,3,27,1.4668
1950,3,28,1.6638
1950,3,29,1.7931
1950,3,30,1.6154
1950,3,31,1.3246
1950,4,1,1.1114
1950,4,2,0.96923
1950,4,3,1.218
1950,4,4,2.5685
1950,4,5,4.1031
1950,4,6,4.7492
1950,4,7,4.2969
1950,4,8,3.5215
1950,4,9,1.8415
1950,4,10,1.3602
1950,4,11,1.1825
1950,4,12,1.0403
1950,4,13,0.89815
1950,4,14,0.79154
1950,4,15,0.70269
1950,4,16,0.63323
1950,4,17,0.58154
1950,4,18,0.52985
1950,4,19,0.49754
1950,4,20,0.47977
1950,4,21,0.47977
1950,4,22,0.47977
1950,4,23,0.46362
1950,4,24,0.58154
1950,4,25,1.8415
1950,4,26,2.4715
1950,4,27,2.1808
1950,4,28,1.6638
1950,4,29,1.2535
1950,4,30,0.96923
1950,5,1,0.96923
